"diamondType","diamondShape","diamondCarat","diamondColor","diamondClarity","diamondPolish","diamondSymmetry","diamondFluorescence","diamondTable","diamondDepth","diamondX","diamondY","diamondZ","diamondCertification","diamondPrice"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Strong",0.61,0.641,7.89,5.92,3.79,"GIA","3060.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Strong",0.61,0.641,7.89,5.92,3.79,"GIA","3060.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Strong",0.61,0.641,7.89,5.92,3.79,"GIA","3060.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Strong",0.61,0.641,7.89,5.92,3.79,"GIA","3060.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Strong",0.61,0.641,7.89,5.92,3.79,"GIA","3060.00"
"Natural","Oval","1.2","I","VS2","Excellent","Very Good","None",0.62,0.648,7.74,5.8,3.76,"GIA","4284.00"
"Natural","Oval","1.2","I","VS2","Excellent","Very Good","None",0.62,0.648,7.74,5.8,3.76,"GIA","4284.00"
"Natural","Oval","1.2","I","VS2","Excellent","Very Good","None",0.62,0.648,7.74,5.8,3.76,"GIA","4284.00"
"Natural","Oval","1.2","I","VS2","Excellent","Very Good","None",0.62,0.648,7.74,5.8,3.76,"GIA","4285.00"
"Natural","Oval","1.2","I","VS2","Excellent","Very Good","None",0.62,0.648,7.74,5.8,3.76,"GIA","4285.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.62,0.631,8.14,6.06,3.82,"GIA","4768.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.62,0.631,8.14,6.06,3.82,"GIA","4768.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.62,0.631,8.14,6.06,3.82,"GIA","4769.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.62,0.631,8.14,6.06,3.82,"GIA","4770.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.62,0.631,8.14,6.06,3.82,"GIA","4770.00"
"Natural","Oval","1.2","E","SI1","Excellent","Excellent","None",0.58,0.617,8.07,5.99,3.7,"GIA","6717.00"
"Natural","Oval","1.2","E","SI1","Excellent","Excellent","None",0.58,0.617,8.07,5.99,3.7,"GIA","6717.00"
"Natural","Oval","1.2","E","SI1","Excellent","Excellent","None",0.58,0.617,8.07,5.99,3.7,"GIA","6718.00"
"Natural","Oval","1.2","E","SI1","Excellent","Excellent","None",0.58,0.617,8.07,5.99,3.7,"GIA","6718.00"
"Natural","Oval","1.2","E","SI1","Excellent","Excellent","None",0.58,0.617,8.07,5.99,3.7,"GIA","6718.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Faint",0.62,0.634,8.11,5.79,3.67,"GIA","4024.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Faint",0.62,0.634,8.11,5.79,3.67,"GIA","4024.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Faint",0.62,0.634,8.11,5.79,3.67,"GIA","4024.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Faint",0.62,0.634,8.11,5.79,3.67,"GIA","4025.00"
"Natural","Oval","1.2","J","VS2","Excellent","Very Good","Faint",0.62,0.634,8.11,5.79,3.67,"GIA","4025.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.55,0.63,6.71,6.75,4.24,"GIA","13549.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.55,0.63,6.71,6.75,4.24,"GIA","13551.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.55,0.63,6.71,6.75,4.24,"GIA","13552.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.55,0.63,6.71,6.75,4.24,"GIA","13554.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.55,0.63,6.71,6.75,4.24,"GIA","13560.00"
"Natural","Round","1.2","K","VS2","Excellent","Very Good","Faint",0.56,0.629,6.69,6.78,4.23,"GIA","3580.00"
"Natural","Round","1.2","K","VS2","Excellent","Very Good","Faint",0.56,0.629,6.69,6.78,4.23,"GIA","3580.00"
"Natural","Round","1.2","K","VS2","Excellent","Very Good","Faint",0.56,0.629,6.69,6.78,4.23,"GIA","3580.00"
"Natural","Round","1.2","K","VS2","Excellent","Very Good","Faint",0.56,0.629,6.69,6.78,4.23,"GIA","3580.00"
"Natural","Round","1.2","K","VS2","Excellent","Very Good","Faint",0.56,0.629,6.69,6.78,4.23,"GIA","3581.00"
"Natural","Pear","1.2","G","VS2","Very Good","Very Good","None",0.63,0.587,10.01,5.83,3.42,"GIA","9718.00"
"Natural","Pear","1.2","G","VS2","Very Good","Very Good","None",0.63,0.587,10.01,5.83,3.42,"GIA","9719.00"
"Natural","Pear","1.2","G","VS2","Very Good","Very Good","None",0.63,0.587,10.01,5.83,3.42,"GIA","9719.00"
"Natural","Pear","1.2","G","VS2","Very Good","Very Good","None",0.63,0.587,10.01,5.83,3.42,"GIA","9719.00"
"Natural","Pear","1.2","G","VS2","Very Good","Very Good","None",0.63,0.587,10.01,5.83,3.42,"GIA","9720.00"
"Natural","Oval","1.2","G","VS1","Excellent","Very Good","None",0.55,0.707,7.69,5.67,4.01,"GIA","7151.00"
"Natural","Oval","1.2","G","VS1","Excellent","Very Good","None",0.55,0.707,7.69,5.67,4.01,"GIA","7152.00"
"Natural","Oval","1.2","G","VS1","Excellent","Very Good","None",0.55,0.707,7.69,5.67,4.01,"GIA","7152.00"
"Natural","Oval","1.2","G","VS1","Excellent","Very Good","None",0.55,0.707,7.69,5.67,4.01,"GIA","7154.00"
"Natural","Oval","1.2","G","VS1","Excellent","Very Good","None",0.55,0.707,7.69,5.67,4.01,"GIA","7155.00"
"Natural","Oval","1.2","I","SI1","Excellent","Very Good","None",0.59,0.654,8.02,5.82,3.81,"GIA","4702.00"
"Natural","Oval","1.2","I","SI1","Excellent","Very Good","None",0.59,0.654,8.02,5.82,3.81,"GIA","4702.00"
"Natural","Oval","1.2","I","SI1","Excellent","Very Good","None",0.59,0.654,8.02,5.82,3.81,"GIA","4702.00"
"Natural","Oval","1.2","I","SI1","Excellent","Very Good","None",0.59,0.654,8.02,5.82,3.81,"GIA","4703.00"
"Natural","Oval","1.2","I","SI1","Excellent","Very Good","None",0.59,0.654,8.02,5.82,3.81,"GIA","4703.00"
"Natural","Emerald","1.2","J","VS2","Excellent","Excellent","None",0.71,0.675,6.99,5.11,3.45,"GIA","4625.00"
"Natural","Emerald","1.2","J","VS2","Excellent","Excellent","None",0.71,0.675,6.99,5.11,3.45,"GIA","4627.00"
"Natural","Emerald","1.2","J","VS2","Excellent","Excellent","None",0.71,0.675,6.99,5.11,3.45,"GIA","4627.00"
"Natural","Emerald","1.2","J","VS2","Excellent","Excellent","None",0.71,0.675,6.99,5.11,3.45,"GIA","4627.00"
"Natural","Emerald","1.2","J","VS2","Excellent","Excellent","None",0.71,0.675,6.99,5.11,3.45,"GIA","4628.00"
"Natural","Pear","1.2","I","VS2","Excellent","Excellent","None",0.63,0.613,9.05,5.91,3.63,"GIA","6549.00"
"Natural","Cushion","1.2","G","SI1","Excellent","Very Good","None",0.66,0.703,6.02,5.78,4.06,"GIA","2869.00"
"Natural","Cushion","1.2","G","VS2","Excellent","Very Good","None",0.61,0.697,6.22,5.58,3.89,"GIA","4825.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.631,6.72,6.77,4.25,"GIA","7503.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.631,6.72,6.77,4.25,"GIA","7505.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.631,6.72,6.77,4.25,"GIA","7506.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.631,6.72,6.77,4.25,"GIA","7507.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.631,6.72,6.77,4.25,"GIA","7509.00"
"Natural","Round","1.2","J","VS1","Excellent","Excellent","None",0.56,0.627,6.74,6.79,4.24,"GIA","5101.00"
"Natural","Oval","1.2","D","VS1","Excellent","Excellent","None",0.58,0.632,8.1,6.02,3.8,"GIA","9513.00"
"Natural","Oval","1.2","G","VS1","Excellent","Excellent","Medium",0.61,0.621,8.83,5.89,3.66,"GIA","7753.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.59,0.626,7.96,5.9,3.69,"GIA","8496.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.59,0.626,7.96,5.9,3.69,"GIA","8496.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.59,0.626,7.96,5.9,3.69,"GIA","8498.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.59,0.626,7.96,5.9,3.69,"GIA","8498.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.59,0.626,7.96,5.9,3.69,"GIA","8498.00"
"Natural","Heart","1.2","I","VVS2","Excellent","Very Good","Faint",0.62,0.591,6.41,7.23,4.28,"GIA","4564.00"
"Natural","Round","1.2","E","FL/IF","Excellent","Excellent","Faint",0.57,0.625,6.75,6.79,4.23,"GIA","14436.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.6,0.619,6.78,6.81,4.21,"GIA","13554.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.6,0.619,6.78,6.81,4.21,"GIA","13560.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.6,0.619,6.78,6.81,4.21,"GIA","13572.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.6,0.619,6.78,6.81,4.21,"GIA","13581.00"
"Natural","Round","1.2","D","VVS2","Excellent","Excellent","None",0.6,0.619,6.78,6.81,4.21,"GIA","13582.00"
"Natural","Round","1.2","J","VVS1","Excellent","Excellent","None",0.56,0.622,6.77,6.8,4.22,"GIA","6006.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.61,0.63,8.47,5.82,3.67,"GIA","7714.00"
"Natural","Oval","1.2","H","VVS2","Excellent","Excellent","Faint",0.6,0.633,NA,NA,NA,"GIA","7774.00"
"Natural","Oval","1.2","H","VVS2","Excellent","Excellent","Faint",0.6,0.633,NA,NA,NA,"GIA","7774.00"
"Natural","Oval","1.2","H","VVS2","Excellent","Excellent","Faint",0.6,0.633,NA,NA,NA,"GIA","7774.00"
"Natural","Oval","1.2","H","VVS2","Excellent","Excellent","Faint",0.6,0.633,NA,NA,NA,"GIA","7777.00"
"Natural","Oval","1.2","H","VVS2","Excellent","Excellent","Faint",0.6,0.633,NA,NA,NA,"GIA","7782.00"
"Natural","Oval","1.2","K","SI2","Excellent","Excellent","Medium",0.57,0.656,8,5.86,3.84,"GIA","1825.00"
"Natural","Oval","1.2","K","SI2","Excellent","Excellent","Medium",0.57,0.656,8,5.86,3.84,"GIA","1825.00"
"Natural","Oval","1.2","K","SI2","Excellent","Excellent","Medium",0.57,0.656,8,5.86,3.84,"GIA","1825.00"
"Natural","Oval","1.2","K","SI2","Excellent","Excellent","Medium",0.57,0.656,8,5.86,3.84,"GIA","1825.00"
"Natural","Oval","1.2","K","SI2","Excellent","Excellent","Medium",0.57,0.656,8,5.86,3.84,"GIA","1825.00"
"Natural","Round","1.2","J","VS1","Excellent","Excellent","None",0.57,0.629,6.71,6.76,4.24,"GIA","5184.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.61,0.633,7.9,5.89,3.73,"GIA","8550.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.61,0.633,7.9,5.89,3.73,"GIA","8552.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.61,0.633,7.9,5.89,3.73,"GIA","8554.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.61,0.633,7.9,5.89,3.73,"GIA","8556.00"
"Natural","Oval","1.2","D","VS2","Excellent","Excellent","None",0.61,0.633,7.9,5.89,3.73,"GIA","8558.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.61,0.624,8.11,5.91,3.69,"GIA","4874.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.61,0.624,8.11,5.91,3.69,"GIA","4875.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.61,0.624,8.11,5.91,3.69,"GIA","4875.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.61,0.624,8.11,5.91,3.69,"GIA","4875.00"
"Natural","Oval","1.2","G","SI1","Excellent","Excellent","None",0.61,0.624,8.11,5.91,3.69,"GIA","4875.00"
"Natural","Oval","1.2","I","VS1","Excellent","Excellent","Medium",0.6,0.631,8.49,5.81,3.67,"GIA","5494.00"
"Natural","Pear","1.2","F","SI2","Excellent","Excellent","None",0.61,0.626,9.28,5.79,3.62,"GIA","4758.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.63,0.634,8.89,5.83,3.7,"GIA","3937.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.63,0.634,8.89,5.83,3.7,"GIA","3937.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.63,0.634,8.89,5.83,3.7,"GIA","3937.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.63,0.634,8.89,5.83,3.7,"GIA","3938.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.63,0.634,8.89,5.83,3.7,"GIA","3938.00"
"Natural","Round","1.2","J","VVS1","Excellent","Excellent","None",0.57,0.628,6.72,6.77,4.24,"GIA","5918.00"
"Natural","Oval","1.2","G","VVS2","Excellent","Very Good","Faint",0.61,0.646,7.92,5.93,3.83,"GIA","6434.00"
"Natural","Oval","1.2","G","VVS2","Excellent","Very Good","Faint",0.61,0.646,7.92,5.93,3.83,"GIA","6434.00"
"Natural","Oval","1.2","G","VVS2","Excellent","Very Good","Faint",0.61,0.646,7.92,5.93,3.83,"GIA","6434.00"
"Natural","Oval","1.2","G","VVS2","Excellent","Very Good","Faint",0.61,0.646,7.92,5.93,3.83,"GIA","6437.00"
"Natural","Oval","1.2","G","VVS2","Excellent","Very Good","Faint",0.61,0.646,7.92,5.93,3.83,"GIA","6437.00"
"Natural","Oval","1.2","H","SI1","Excellent","Excellent","None",0.61,0.625,7.93,5.96,3.73,"GIA","4392.00"
"Natural","Oval","1.2","H","SI1","Excellent","Excellent","None",0.61,0.625,7.93,5.96,3.73,"GIA","4392.00"
"Natural","Oval","1.2","H","SI1","Excellent","Excellent","None",0.61,0.625,7.93,5.96,3.73,"GIA","4393.00"
"Natural","Oval","1.2","H","SI1","Excellent","Excellent","None",0.61,0.625,7.93,5.96,3.73,"GIA","4393.00"
"Natural","Oval","1.2","H","SI1","Excellent","Excellent","None",0.61,0.625,7.93,5.96,3.73,"GIA","4393.00"
"Natural","Oval","1.2","D","SI2","Excellent","Excellent","Strong",0.59,0.632,7.94,5.93,3.74,"GIA","3884.00"
"Natural","Oval","1.2","D","SI2","Excellent","Excellent","Strong",0.59,0.632,7.94,5.93,3.74,"GIA","3884.00"
"Natural","Oval","1.2","D","SI2","Excellent","Excellent","Strong",0.59,0.632,7.94,5.93,3.74,"GIA","3884.00"
"Natural","Oval","1.2","D","SI2","Excellent","Excellent","Strong",0.59,0.632,7.94,5.93,3.74,"GIA","3885.00"
"Natural","Oval","1.2","D","SI2","Excellent","Excellent","Strong",0.59,0.632,7.94,5.93,3.74,"GIA","3885.00"
"Natural","Oval","1.2","F","SI2","Excellent","Very Good","None",0.6,0.649,7.89,5.85,3.8,"GIA","3982.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.64,0.644,8.71,5.76,3.71,"GIA","3295.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.64,0.644,8.71,5.76,3.71,"GIA","3295.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.64,0.644,8.71,5.76,3.71,"GIA","3295.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.64,0.644,8.71,5.76,3.71,"GIA","3295.00"
"Natural","Pear","1.2","H","SI2","Excellent","Very Good","None",0.64,0.644,8.71,5.76,3.71,"GIA","3295.00"
"Natural","Round","1.2","K","VS1","Excellent","Excellent","Faint",0.57,0.627,6.75,6.8,4.25,"GIA","4179.00"
"Natural","Oval","1.2","D","SI1","Excellent","Excellent","Strong",0.6,0.631,8.07,5.99,3.78,"GIA","5004.00"
"Natural","Oval","1.2","D","SI1","Excellent","Excellent","Strong",0.6,0.631,8.07,5.99,3.78,"GIA","5005.00"
"Natural","Oval","1.2","D","SI1","Excellent","Excellent","Strong",0.6,0.631,8.07,5.99,3.78,"GIA","5005.00"
"Natural","Oval","1.2","D","SI1","Excellent","Excellent","Strong",0.6,0.631,8.07,5.99,3.78,"GIA","5005.00"
"Natural","Oval","1.2","D","SI1","Excellent","Excellent","Strong",0.6,0.631,8.07,5.99,3.78,"GIA","5005.00"
"Natural","Oval","1.2","I","VVS1","Excellent","Excellent","None",0.59,0.625,8.62,5.7,3.56,"GIA","6454.00"
"Natural","Oval","1.2","I","VVS1","Excellent","Excellent","None",0.59,0.625,8.62,5.7,3.56,"GIA","6456.00"
"Natural","Oval","1.2","I","VVS1","Excellent","Excellent","None",0.59,0.625,8.62,5.7,3.56,"GIA","6456.00"
"Natural","Oval","1.2","I","VVS1","Excellent","Excellent","None",0.59,0.625,8.62,5.7,3.56,"GIA","6457.00"
"Natural","Oval","1.2","I","VVS1","Excellent","Excellent","None",0.59,0.625,8.62,5.7,3.56,"GIA","6458.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.61,0.629,7.96,5.83,3.66,"GIA","3744.00"
"Natural","Oval","1.2","H","VS2","Excellent","Excellent","None",0.61,0.6,8.25,6.09,3.65,"GIA","6743.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.62,0.633,8.15,6.04,3.83,"GIA","7373.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.62,0.633,8.15,6.04,3.83,"GIA","7373.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.62,0.633,8.15,6.04,3.83,"GIA","7373.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.62,0.633,8.15,6.04,3.83,"GIA","7374.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.62,0.633,8.15,6.04,3.83,"GIA","7375.00"
"Natural","Round","1.2","J","VS1","Excellent","Excellent","Faint",0.58,0.629,6.73,6.78,4.25,"GIA","5126.00"
"Natural","Round","1.2","H","VS1","Excellent","Excellent","None",0.59,0.602,6.86,6.9,4.14,"GIA","8330.00"
"Natural","Round","1.2","J","VS1","Excellent","Excellent","None",0.6,0.608,6.83,6.87,4.16,"GIA","5361.00"
"Natural","Oval","1.2","K","VS2","Excellent","Very Good","Medium",0.61,0.634,8.09,5.99,3.79,"GIA","2657.00"
"Natural","Oval","1.2","D","VS1","Excellent","Excellent","None",0.57,0.628,8.63,5.79,3.63,"GIA","9944.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","Faint",0.62,0.628,8.41,5.8,3.65,"GIA","3910.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","Faint",0.62,0.628,8.41,5.8,3.65,"GIA","3911.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","Faint",0.62,0.628,8.41,5.8,3.65,"GIA","3911.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","Faint",0.62,0.628,8.41,5.8,3.65,"GIA","3912.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","Faint",0.62,0.628,8.41,5.8,3.65,"GIA","3912.00"
"Natural","Oval","1.2","I","SI1","Excellent","Excellent","None",0.59,0.625,8.06,6.01,3.76,"GIA","4743.00"
"Natural","Oval","1.2","I","SI1","Excellent","Excellent","None",0.59,0.625,8.06,6.01,3.76,"GIA","4743.00"
"Natural","Oval","1.2","I","SI1","Excellent","Excellent","None",0.59,0.625,8.06,6.01,3.76,"GIA","4743.00"
"Natural","Oval","1.2","I","SI1","Excellent","Excellent","None",0.59,0.625,8.06,6.01,3.76,"GIA","4745.00"
"Natural","Oval","1.2","I","SI1","Excellent","Excellent","None",0.59,0.625,8.06,6.01,3.76,"GIA","4746.00"
"Natural","Oval","1.2","G","VS2","Excellent","Excellent","None",0.64,0.633,8.06,6,3.8,"GIA","7080.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.58,0.63,8.12,6.05,3.82,"GIA","4150.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.58,0.63,8.12,6.05,3.82,"GIA","4151.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.58,0.63,8.12,6.05,3.82,"GIA","4153.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.58,0.63,8.12,6.05,3.82,"GIA","4153.00"
"Natural","Oval","1.2","G","SI2","Excellent","Very Good","Faint",0.58,0.63,8.12,6.05,3.82,"GIA","4153.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","None",0.59,0.597,9.15,5.72,3.41,"GIA","4357.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","None",0.59,0.597,9.15,5.72,3.41,"GIA","4357.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","None",0.59,0.597,9.15,5.72,3.41,"GIA","4357.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","None",0.59,0.597,9.15,5.72,3.41,"GIA","4358.00"
"Natural","Oval","1.2","H","SI2","Excellent","Excellent","None",0.59,0.597,9.15,5.72,3.41,"GIA","4358.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","Faint",0.63,0.604,8.47,5.86,3.54,"GIA","7555.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","Faint",0.63,0.604,8.47,5.86,3.54,"GIA","7555.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","Faint",0.63,0.604,8.47,5.86,3.54,"GIA","7556.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","Faint",0.63,0.604,8.47,5.86,3.54,"GIA","7556.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","Faint",0.63,0.604,8.47,5.86,3.54,"GIA","7557.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","None",0.61,0.632,8.08,5.98,3.78,"GIA","6999.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","None",0.61,0.632,8.08,5.98,3.78,"GIA","7001.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","None",0.61,0.632,8.08,5.98,3.78,"GIA","7002.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","None",0.61,0.632,8.08,5.98,3.78,"GIA","7003.00"
"Natural","Oval","1.2","G","VS2","Excellent","Very Good","None",0.61,0.632,8.08,5.98,3.78,"GIA","7004.00"
"Natural","Oval","1.2","J","VS1","Excellent","Excellent","None",0.65,0.643,8.48,5.92,3.81,"GIA","5392.00"
"Natural","Asscher","1.2","I","VS1","Excellent","Excellent","None",0.63,0.675,5.89,5.79,3.9,"GIA","4480.00"
"Natural","Asscher","1.2","I","VS1","Excellent","Excellent","None",0.63,0.675,5.89,5.79,3.9,"GIA","4480.00"
"Natural","Asscher","1.2","I","VS1","Excellent","Excellent","None",0.63,0.675,5.89,5.79,3.9,"GIA","4480.00"
"Natural","Asscher","1.2","I","VS1","Excellent","Excellent","None",0.63,0.675,5.89,5.79,3.9,"GIA","4480.00"
"Natural","Asscher","1.2","I","VS1","Excellent","Excellent","None",0.63,0.675,5.89,5.79,3.9,"GIA","4481.00"
"Natural","Asscher","1.2","F","VS1","Excellent","Very Good","None",0.67,0.687,5.95,5.71,3.92,"GIA","5728.00"
"Natural","Asscher","1.2","F","VS1","Excellent","Very Good","None",0.67,0.687,5.95,5.71,3.92,"GIA","5728.00"
"Natural","Asscher","1.2","F","VS1","Excellent","Very Good","None",0.67,0.687,5.95,5.71,3.92,"GIA","5729.00"
"Natural","Asscher","1.2","F","VS1","Excellent","Very Good","None",0.67,0.687,5.95,5.71,3.92,"GIA","5730.00"
"Natural","Asscher","1.2","F","VS1","Excellent","Very Good","None",0.67,0.687,5.95,5.71,3.92,"GIA","5730.00"
"Natural","Princess","1.2","J","VVS1","Excellent","Very Good","Strong",0.75,0.737,5.57,5.56,4.1,"GIA","3286.00"
"Natural","Princess","1.2","J","VVS1","Excellent","Very Good","Strong",0.75,0.737,5.57,5.56,4.1,"GIA","3286.00"
"Natural","Princess","1.2","J","VVS1","Excellent","Very Good","Strong",0.75,0.737,5.57,5.56,4.1,"GIA","3286.00"
"Natural","Princess","1.2","J","VVS1","Excellent","Very Good","Strong",0.75,0.737,5.57,5.56,4.1,"GIA","3286.00"
"Natural","Princess","1.2","J","VVS1","Excellent","Very Good","Strong",0.75,0.737,5.57,5.56,4.1,"GIA","3286.00"
"Natural","Oval","1.2","D","VS2","Excellent","Very Good","Medium",0.59,0.611,9.06,5.69,3.48,"GIA","7282.00"
